Date,Year,Country,Precip_mm,Temp_K,SoilMoisture,Evaporation,NDVI,SPI_1,SPI_3,SPI_6,SPI_12,ONI_DJF,ONI_JFM,ONI_FMA,ONI_MAM,ONI_AMJ,ONI_MJJ,ONI_JJA,ONI_JAS,ONI_ASO,ONI_SON,ONI_OND,ONI_NDJ
01/08/2018,2018,Uganda,134.0520829,295.0794387,0.285597037,-0.003365128,0.536555219,0.568556077,0.465028009,2.348418247,1.048633783,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/09/2018,2018,Kenya,18.05779892,297.9526021,0.143716243,-0.001329924,0.321915536,-0.248142273,-0.196333137,2.129737916,1.239951006,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/09/2018,2018,Somalia,11.99930393,300.4012358,0.071343756,-0.000448632,0.217615863,-0.575925169,-0.580473393,2.131428542,0.714930554,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/09/2018,2018,Ethiopia,85.89641653,296.4386706,0.247366788,-0.002129484,0.471274958,-0.624873139,-0.92049138,0.843449654,0.592323596,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/09/2018,2018,Uganda,103.6179935,295.7884119,0.29390224,-0.003830453,0.538210029,-0.987316385,-0.498510476,1.474120915,0.691769645,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/10/2018,2018,Uganda,126.1376389,295.8583371,0.300338692,-0.003716196,0.562018499,-0.466175467,-0.418787445,0.054239046,0.7150662,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/10/2018,2018,Ethiopia,70.7422929,295.8763166,0.252550145,-0.002395589,0.470824164,-0.32248963,-0.523413026,-0.378340439,0.370056877,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/10/2018,2018,Kenya,56.12781308,298.3768458,0.163733678,-0.001496558,0.31832182,0.169059724,-0.18133693,1.216663919,1.378759377,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/10/2018,2018,Somalia,35.16947877,299.3895598,0.113453667,-0.001228942,0.237684502,-0.605708689,-0.831697303,0.244082839,0.938701747,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/11/2018,2018,Kenya,54.95534966,298.3609641,0.195867294,-0.002109496,0.372438468,-0.633441985,-1.059864004,-0.377396833,1.162403047,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/11/2018,2018,Somalia,17.47702175,298.8778207,0.112047389,-0.001373556,0.284051643,-0.579700275,-0.142729537,-1.020749336,0.431408126,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/11/2018,2018,Ethiopia,36.31355694,295.523161,0.238236986,-0.002187847,0.457674349,0.517019382,-0.330835272,-0.312381556,0.482168839,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/11/2018,2018,Uganda,86.00434829,296.4575669,0.280833272,-0.003476146,0.56064242,-1.050331772,-1.180603161,-0.431986164,0.425702228,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/12/2018,2018,Somalia,28.66084359,298.5554877,0.083697692,-0.000696738,0.263355518,2.346600152,-0.339078515,-0.386929421,0.820634808,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/12/2018,2018,Ethiopia,7.466579328,295.9233208,0.176358805,-0.001273622,0.384689246,0.233289925,-0.208816274,-0.287486961,0.629803403,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/12/2018,2018,Uganda,99.36858409,296.3798348,0.25440153,-0.003039839,0.513814474,1.125634599,-0.18458301,-0.436241803,1.171753055,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/12/2018,2018,Kenya,116.4957747,297.9699595,0.229848273,-0.002567585,0.412171927,1.415549589,0.166395274,0.09232475,1.655101213,-0.9,-0.9,-0.7,-0.5,-0.2,0,0.1,0.2,0.5,0.8,0.9,0.8
01/01/2019,2019,Ethiopia,4.356866282,296.5696778,0.145786015,-0.000805073,0.313360711,-7.214617797,0.006232201,-0.515626977,0.661215924,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/01/2019,2019,Somalia,0.654641735,298.1962106,0.064821413,-0.000214431,0.223199193,1.040470943,0.200361532,-0.351417451,0.823217598,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/01/2019,2019,Kenya,13.28949602,299.6333443,0.146361536,-0.001403558,0.360806577,0.421918669,0.092829958,-0.009254362,1.595536698,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/01/2019,2019,Uganda,30.58479955,297.9378312,0.203863873,-0.002712004,0.462420706,-0.354331257,-0.088724632,-0.241700468,1.166896039,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/02/2019,2019,Uganda,39.92211884,298.9769141,0.177315178,-0.002394927,0.394323461,0.08934954,0.612707082,-0.538621949,1.106257174,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/02/2019,2019,Ethiopia,13.37333444,297.9355998,0.153533066,-0.000783065,0.276063321,0.308609685,-0.632360747,-0.558709883,0.537129713,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/02/2019,2019,Somalia,0.376326737,299.5181669,0.064610407,-0.000211235,0.195223557,0.172388758,1.922071727,-0.360367886,0.821188812,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/02/2019,2019,Kenya,14.12197311,300.4164516,0.124289115,-0.000996619,0.297526232,-0.167815852,0.981477096,-0.022995422,1.542086551,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/03/2019,2019,Somalia,4.582283428,300.8310798,0.065413258,-0.000253365,0.186364409,-0.497897578,-0.70878192,-0.500786579,0.675685588,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/03/2019,2019,Kenya,25.79509443,300.9888058,0.127762772,-0.001014151,0.285948152,-1.043694777,-1.12561078,-0.275059222,0.996256342,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/03/2019,2019,Ethiopia,35.07202068,298.9535854,0.171157963,-0.001033759,0.280306536,-0.075743235,-0.420632035,-0.388563255,0.382904607,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/03/2019,2019,Uganda,79.39824661,298.7861745,0.198266179,-0.002616185,0.399173506,-0.694970452,-0.868008402,-0.625322182,0.569463916,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/04/2019,2019,Ethiopia,76.42805556,298.666558,0.224137648,-0.001770155,0.332588054,-0.771352687,-0.582341999,-0.680928793,-0.565379042,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/04/2019,2019,Uganda,141.9596664,297.5904744,0.255497437,-0.003084962,0.466254247,-0.770940707,-1.265093261,-0.832565642,0.009054533,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/04/2019,2019,Somalia,27.26730082,301.3865873,0.095629809,-0.000837152,0.208189337,-1.598413726,-1.907149615,-0.977620782,-0.505057038,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/04/2019,2019,Kenya,89.0624991,300.4494846,0.168616583,-0.00157081,0.311867918,-0.675178619,-1.080128871,-0.676540787,-0.010383014,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/05/2019,2019,Uganda,166.0828664,295.9571456,0.310823863,-0.003394593,0.57077369,0.755421017,0.161125684,-0.049541768,0.541041871,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/05/2019,2019,Ethiopia,106.593102,297.3694201,0.276072142,-0.002432296,0.39805423,0.430439627,-0.333370766,-0.560075025,-0.087117649,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/05/2019,2019,Somalia,86.41660226,300.6453937,0.14895701,-0.001953858,0.270276222,1.696471833,-0.374128044,0.241597281,-0.558425987,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/05/2019,2019,Kenya,63.64055617,298.5020629,0.215263091,-0.002161163,0.362293361,0.00958823,-0.988490534,-0.314452128,-0.384463569,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/06/2019,2019,Kenya,39.97715533,297.7813586,0.191886058,-0.001530799,0.365337042,1.379376037,-0.396362029,-0.852077464,-0.447121045,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/06/2019,2019,Ethiopia,108.2724248,296.3273347,0.277650644,-0.002000366,0.425264855,2.227891506,0.539965733,0.361458381,-0.191250425,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/06/2019,2019,Somalia,15.88466582,300.8728577,0.096033729,-0.000893512,0.251673682,1.248185571,-0.072928843,-0.202445268,-0.451443069,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/06/2019,2019,Uganda,131.945098,294.9173432,0.336823467,-0.00322876,0.617955951,1.690052009,0.797830909,0.231937792,-0.188110742,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/07/2019,2019,Kenya,35.4523807,297.3773632,0.163681119,-0.001274278,0.33876461,1.014707295,0.699890637,-0.66222493,-0.380272722,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/07/2019,2019,Uganda,103.7039224,294.9652593,0.318493812,-0.003432054,0.603800189,0.677328328,0.847561231,0.412422799,0.024752305,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/07/2019,2019,Somalia,10.51533264,300.6525522,0.071457078,-0.000400311,0.221637613,-0.363329207,1.879138516,-0.228816821,-0.405026564,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/07/2019,2019,Ethiopia,132.9073461,296.0352639,0.266242658,-0.001866737,0.424887592,0.193289077,1.305732212,0.227596072,0.213175238,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/08/2019,2019,Uganda,134.1699107,295.1155741,0.318823364,-0.003653605,0.58441853,0.573201023,1.298703529,0.566332662,-0.018096197,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/08/2019,2019,Ethiopia,132.8227128,295.8362514,0.271344501,-0.001942117,0.463082651,-0.274031831,0.891142241,0.239770581,-0.042507604,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/08/2019,2019,Kenya,34.00569085,297.5557953,0.159597149,-0.001263358,0.317579698,-0.000298629,1.289280161,-0.53718306,-0.332640802,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/08/2019,2019,Somalia,9.825435542,301.0401499,0.068996226,-0.000289867,0.200935726,0.34295172,0.730470596,-0.1988551,-0.374102081,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/09/2019,2019,Somalia,18.0643435,301.1239523,0.074791894,-0.000445676,0.211240424,1.120921475,0.62672845,0.080080209,-0.308868324,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/09/2019,2019,Uganda,114.6246272,295.5235158,0.322317237,-0.00386291,0.574876695,-0.321339196,0.437723719,0.837091811,0.055645126,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/09/2019,2019,Kenya,29.19491724,298.128926,0.161824641,-0.001370276,0.311590113,1.510746047,1.014882421,-0.100546875,-0.259841185,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/09/2019,2019,Ethiopia,111.6195897,296.5189476,0.263668563,-0.002077808,0.476654979,1.230787881,0.481954101,0.643091797,0.269538571,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/10/2019,2019,Somalia,111.4974765,298.7954723,0.190227373,-0.002164313,0.320645745,1.300157638,1.517076209,2.243210302,0.772437073,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/10/2019,2019,Ethiopia,157.1525622,294.7547896,0.330466939,-0.002928529,0.527787922,2.166104552,1.958145817,2.360853074,1.205833982,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/10/2019,2019,Uganda,219.9482483,294.6777976,0.347748761,-0.003549818,0.543272095,2.093611542,1.746611008,0.093670165,0.802046209,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/10/2019,2019,Kenya,159.7570369,297.0103962,0.275519362,-0.002781753,0.411699945,2.313242283,2.568010771,2.101966817,0.47050948,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/11/2019,2019,Somalia,88.50330205,298.087936,0.209980708,-0.00236784,0.358274164,1.500311848,1.841948787,1.598353735,1.498066702,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/11/2019,2019,Uganda,166.3991051,295.4563934,0.324493355,-0.003640527,0.562292565,1.233268472,1.497461709,1.816869467,1.024888949,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/11/2019,2019,Kenya,193.1189471,297.1459935,0.290573938,-0.003019356,0.514500724,1.571105331,2.058209038,2.099969566,1.360444665,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/11/2019,2019,Ethiopia,79.12459277,295.0320707,0.278546474,-0.002520693,0.495245389,1.60815093,2.175840508,2.040558838,1.724227998,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/12/2019,2019,Uganda,136.3776094,295.4105185,0.317866623,-0.003378286,0.581633857,2.144846537,2.176267193,1.944145582,1.715601253,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/12/2019,2019,Somalia,21.23024195,298.1152118,0.136194503,-0.001755201,0.356274575,1.905816512,1.686356295,1.666607978,1.447449108,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/12/2019,2019,Kenya,133.1369184,297.4591484,0.269076592,-0.00306169,0.587271167,1.67932431,2.308532755,2.388410702,1.39472768,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/12/2019,2019,Ethiopia,20.12846125,295.0662566,0.222609706,-0.001992061,0.460353067,1.532788996,2.25915505,1.691908129,1.796424643,0.7,0.7,0.7,0.7,0.5,0.5,0.3,0.1,0.2,0.3,0.5,0.5
01/01/2020,2020,Kenya,53.1902907,298.5769419,0.216031328,-0.002504639,0.512196717,1.858246663,2.168030284,2.41180577,1.542325455,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/01/2020,2020,Somalia,1.374732978,298.771353,0.073738151,-0.000632589,0.295459736,2.327246018,1.765027218,1.643130545,1.427991171,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/01/2020,2020,Uganda,57.76638145,296.9510947,0.23697772,-0.003183614,0.528077764,1.452065519,2.166344827,2.189848573,1.771479506,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/01/2020,2020,Ethiopia,12.91838596,295.8440403,0.168639443,-0.001275785,0.392676568,1.016537814,1.636942297,2.262726591,1.907122433,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/02/2020,2020,Ethiopia,14.16928122,297.4227957,0.167551842,-0.001123713,0.340036591,0.413956572,1.167391214,2.38401358,1.823068185,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/02/2020,2020,Uganda,41.20426797,297.2928255,0.2647877,-0.003362421,0.509942932,0.163300857,1.792259225,2.254481067,1.603099433,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/02/2020,2020,Somalia,0.859446052,299.4095444,0.066821686,-0.000345638,0.241885374,1.047313293,1.515227129,1.638830225,1.433718447,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/02/2020,2020,Kenya,26.16012254,299.5507096,0.193405527,-0.002222344,0.462360063,0.933369942,1.777786087,2.355239498,1.538142851,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/03/2020,2020,Ethiopia,58.50067357,298.3242404,0.191782226,-0.001491234,0.327004146,0.986421433,1.045961831,2.203870155,2.33400251,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/03/2020,2020,Somalia,31.8401641,300.4932946,0.102278021,-0.000962779,0.225558926,2.262291479,2.376567037,1.795117559,1.839588017,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/03/2020,2020,Uganda,169.4230798,296.8156853,0.299893619,-0.003425601,0.51785675,1.534084881,1.951473292,2.615514525,2.143717876,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/03/2020,2020,Kenya,124.0912472,299.6169048,0.211802932,-0.002258762,0.425478432,1.523291161,1.741511493,2.328996753,2.025698467,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/04/2020,2020,Kenya,213.9962799,298.1975573,0.272106009,-0.002829379,0.483930481,1.438332445,1.703218852,2.191744781,2.294858533,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/04/2020,2020,Ethiopia,127.783423,297.7707534,0.25762797,-0.002159376,0.39516492,1.412524187,1.38028594,1.972955044,2.1616706,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/04/2020,2020,Somalia,99.78609456,300.3743271,0.166484219,-0.001995655,0.314539853,1.452387265,1.439248275,1.902657862,2.143279154,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/04/2020,2020,Uganda,187.4506903,296.2959896,0.303161626,-0.003524993,0.558858282,0.649217554,1.322839135,2.372816206,2.031461782,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/05/2020,2020,Ethiopia,95.41269377,297.2769374,0.281342363,-0.00258745,0.456299618,-0.0897828,1.196968827,1.39202947,1.966849961,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/05/2020,2020,Kenya,59.52667295,297.9515478,0.231528147,-0.002600069,0.504376179,-0.227753581,1.497367002,2.141146924,2.248122487,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/05/2020,2020,Uganda,128.9393766,295.6261015,0.324873284,-0.003699119,0.606026608,-0.374420692,1.264873982,2.219586414,2.01321106,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/05/2020,2020,Somalia,42.86359318,301.2379277,0.150088076,-0.001967191,0.346208571,-0.904121946,1.199111816,1.398984255,1.727272079,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/06/2020,2020,Ethiopia,81.52848897,296.8019773,0.242695399,-0.001806079,0.432798263,0.152664804,0.933800074,1.218363083,1.761240028,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/06/2020,2020,Uganda,99.45492389,295.208323,0.311895788,-0.003553154,0.589663902,0.374660652,0.423776012,1.433526422,2.019000872,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/06/2020,2020,Somalia,13.77726605,301.5863898,0.07631047,-0.000586088,0.277540355,0.836306612,0.930352684,1.266256283,1.691138739,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/06/2020,2020,Kenya,43.3301017,297.2913491,0.190213082,-0.001793155,0.417750526,1.620165483,1.363997761,1.863849091,2.190552041,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/07/2020,2020,Somalia,20.07223494,300.4262826,0.07478217,-0.000505914,0.251031857,2.952705652,-0.193948236,1.403678775,1.697708161,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/07/2020,2020,Kenya,44.57734297,296.6122124,0.184022811,-0.001534728,0.388797249,1.896846215,0.944417989,1.760733771,2.165759404,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/07/2020,2020,Uganda,111.5867473,294.8038064,0.307274543,-0.003291057,0.562105605,0.920048145,0.21822901,1.366753266,2.431034146,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/07/2020,2020,Ethiopia,137.2446598,295.3789851,0.269483733,-0.001738031,0.396893091,0.49199494,0.196357327,0.472262602,1.517633051,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/08/2020,2020,Kenya,40.61274827,296.8098839,0.175267632,-0.001536983,0.3623203,0.004708411,2.021066176,1.770209434,2.185446078,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/08/2020,2020,Uganda,147.7405443,295.2466089,0.31011677,-0.003570623,0.56782079,1.100599952,1.106597976,1.615261749,2.603629102,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/08/2020,2020,Ethiopia,158.9405166,295.2295385,0.290231749,-0.002151146,0.479470638,1.461882277,1.013572003,1.496364103,1.980239635,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/08/2020,2020,Somalia,11.29418877,300.3250284,0.073499728,-0.000443695,0.236163109,0.936832665,2.028080007,1.415255562,1.66486082,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/09/2020,2020,Ethiopia,107.878609,296.2232708,0.258714588,-0.002122872,0.504716922,0.96383194,1.295354963,1.393187278,1.875643196,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/09/2020,2020,Kenya,31.30910995,297.5220516,0.165985483,-0.001505445,0.345334129,1.702630169,1.78378963,1.707840192,2.228147202,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/09/2020,2020,Uganda,138.3219161,295.1165918,0.332307352,-0.003898097,0.578330364,1.088786205,1.219795909,1.111769163,2.654647577,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/09/2020,2020,Somalia,19.86600189,300.8778268,0.068948155,-0.000331873,0.232743488,1.592935333,2.577376424,1.37262212,1.726408839,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/10/2020,2020,Uganda,175.5770853,295.0694341,0.340417833,-0.003709589,0.583952923,1.079714898,1.605616289,0.072920571,2.402646714,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/10/2020,2020,Ethiopia,67.99099801,296.0403815,0.243858853,-0.002287257,0.490002111,-0.442042809,0.649741831,0.48054137,1.675002118,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/10/2020,2020,Kenya,59.42693606,298.4938561,0.175061548,-0.001683102,0.386205983,0.286350422,0.715600473,0.98893093,2.194816471,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/10/2020,2020,Somalia,45.06126566,300.2635268,0.084723379,-0.000731418,0.293166222,-0.188318306,-0.108380385,-0.275367474,1.669353709,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/11/2020,2020,Ethiopia,20.5249113,295.6010217,0.205938545,-0.001916398,0.442413896,-0.401847348,-0.236476574,0.371973057,0.969961098,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/11/2020,2020,Kenya,100.4326912,297.7127002,0.229987008,-0.002541562,0.465451437,0.691490279,0.227730804,0.722217211,2.078698555,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/11/2020,2020,Somalia,20.43130476,298.4579842,0.13962693,-0.001475809,0.318961675,-0.353070826,0.367483233,-0.059955532,0.686444914,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/11/2020,2020,Uganda,179.1946059,295.2575381,0.321405124,-0.003652423,0.597637324,1.486163838,1.427680428,1.646134648,1.78695918,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/12/2020,2020,Kenya,45.98780524,298.6801157,0.160558301,-0.001618128,0.428450439,-0.181064743,-0.10681033,0.306299281,1.458789527,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/12/2020,2020,Ethiopia,7.868542828,295.7408244,0.160384944,-0.001104198,0.385830191,0.299647584,-0.77309218,0.599797986,0.885128607,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
01/12/2020,2020,Uganda,73.03025452,296.1328649,0.24608584,-0.003332289,0.554798422,0.272204329,1.239113809,1.57984112,2.031624975,0.5,0.5,0.4,0.2,-0.1,-0.3,-0.4,-0.6,-0.9,-1.2,-1.3,-1.2
